archetype,kind,instance,base_instance,difficulty,sub_class,perturbation_type,paradigm,model,run_label,success,total_tokens,input_tokens,output_tokens,tool_call_count,latency_s,iteration_overflow,error,source_file
H,clean,h-med-5,,med,summary_email,,workflow,gpt-5.4-nano-2026-03-17,run1,False,1396,1068,328,0,4.733539586995903,False,,data/results/final/gpt-5.4-nano-2026-03-17/run1/h_validation_20260706_175123.json
H,clean,h-med-5,,med,summary_email,,agent,gpt-5.4-nano-2026-03-17,run1,False,3810,3002,808,0,11.250554950005608,False,,data/results/final/gpt-5.4-nano-2026-03-17/run1/h_validation_20260706_175123.json
H,clean,h-high-1,,high,multi_section_report,,workflow,gpt-5.4-nano-2026-03-17,run1,False,3274,2274,1000,0,11.710196421998262,False,,data/results/final/gpt-5.4-nano-2026-03-17/run1/h_validation_20260706_175123.json
H,clean,h-high-1,,high,multi_section_report,,agent,gpt-5.4-nano-2026-03-17,run1,False,3472,2580,892,0,10.118247578000592,False,,data/results/final/gpt-5.4-nano-2026-03-17/run1/h_validation_20260706_175123.json
H,clean,h-high-2,,high,multi_section_report,,workflow,gpt-5.4-nano-2026-03-17,run1,False,3290,2198,1092,0,12.033583137999813,False,,data/results/final/gpt-5.4-nano-2026-03-17/run1/h_validation_20260706_175123.json
H,clean,h-high-2,,high,multi_section_report,,agent,gpt-5.4-nano-2026-03-17,run1,False,4916,3536,1380,0,15.332533908003825,False,,data/results/final/gpt-5.4-nano-2026-03-17/run1/h_validation_20260706_175123.json
H,clean,h-high-3,,high,exec_email,,workflow,gpt-5.4-nano-2026-03-17,run1,False,2482,1884,598,0,12.039610574000108,False,,data/results/final/gpt-5.4-nano-2026-03-17/run1/h_validation_20260706_175123.json
H,clean,h-high-3,,high,exec_email,,agent,gpt-5.4-nano-2026-03-17,run1,False,2933,2345,588,0,7.672035124000104,False,,data/results/final/gpt-5.4-nano-2026-03-17/run1/h_validation_20260706_175123.json
H,clean,h-high-4,,high,multi_section_report,,workflow,gpt-5.4-nano-2026-03-17,run1,False,3409,2296,1113,0,12.494559758000833,False,,data/results/final/gpt-5.4-nano-2026-03-17/run1/h_validation_20260706_175123.json
H,clean,h-high-4,,high,multi_section_report,,agent,gpt-5.4-nano-2026-03-17,run1,False,4819,3490,1329,0,77.69791879300465,False,,data/results/final/gpt-5.4-nano-2026-03-17/run1/h_validation_20260706_175123.json
H,clean,h-high-5,,high,exec_email,,workflow,gpt-5.4-nano-2026-03-17,run1,False,2815,1974,841,0,9.46454834999895,False,,data/results/final/gpt-5.4-nano-2026-03-17/run1/h_validation_20260706_175123.json
H,clean,h-high-5,,high,exec_email,,agent,gpt-5.4-nano-2026-03-17,run1,False,4660,3423,1237,0,74.03590414899372,False,,data/results/final/gpt-5.4-nano-2026-03-17/run1/h_validation_20260706_175123.json
A,clean,a-low-1,,low,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,4848,4626,222,10,10.965899735005223,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-low-1,,low,,,agent,gpt-5.4-nano-2026-03-17,run2,True,3700,3622,78,2,2.9139695479971124,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-low-2,,low,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,4585,4325,260,8,16.006640995001362,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-low-2,,low,,,agent,gpt-5.4-nano-2026-03-17,run2,True,7564,7453,111,3,5.7915499480004655,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-low-3,,low,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,6180,5946,234,10,15.6996407320039,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-low-3,,low,,,agent,gpt-5.4-nano-2026-03-17,run2,True,5824,5684,140,4,2.547472939004365,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-low-4,,low,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,7475,7198,277,10,23.469658169997274,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-low-4,,low,,,agent,gpt-5.4-nano-2026-03-17,run2,True,3842,3773,69,2,5.327236415003426,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-low-5,,low,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,6611,6272,339,10,24.785221596001065,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-low-5,,low,,,agent,gpt-5.4-nano-2026-03-17,run2,False,8628,8552,76,2,4.748582714004442,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-med-1,,med,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,3852,3651,201,6,10.808919045994116,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-med-1,,med,,,agent,gpt-5.4-nano-2026-03-17,run2,True,22949,22746,203,6,6.770989662996726,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-med-2,,med,,,workflow,gpt-5.4-nano-2026-03-17,run2,False,10479,10092,387,10,23.779204060003394,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-med-2,,med,,,agent,gpt-5.4-nano-2026-03-17,run2,False,46880,46561,319,8,18.082975520002947,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-med-3,,med,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,6256,5983,273,10,22.73270314799447,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-med-3,,med,,,agent,gpt-5.4-nano-2026-03-17,run2,True,55843,55600,243,6,13.798579820999294,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-med-4,,med,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,9104,8862,242,10,19.02846284700354,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-med-4,,med,,,agent,gpt-5.4-nano-2026-03-17,run2,True,4373,4273,100,3,2.2582270850034547,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-med-5,,med,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,6549,6237,312,10,25.82207366300281,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-med-5,,med,,,agent,gpt-5.4-nano-2026-03-17,run2,True,2930,2798,132,3,3.6383436729956884,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-high-1,,high,,,workflow,gpt-5.4-nano-2026-03-17,run2,False,5865,5594,271,10,17.307697577998624,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-high-1,,high,,,agent,gpt-5.4-nano-2026-03-17,run2,True,8021,7868,153,4,4.091741527001432,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-high-2,,high,,,workflow,gpt-5.4-nano-2026-03-17,run2,False,6771,6537,234,10,23.00100808499701,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-high-2,,high,,,agent,gpt-5.4-nano-2026-03-17,run2,True,18627,18476,151,5,10.592302951998136,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-high-3,,high,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,8223,7978,245,10,22.300956655002665,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-high-3,,high,,,agent,gpt-5.4-nano-2026-03-17,run2,True,10289,10170,119,3,4.490631542998017,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-high-4,,high,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,4505,4319,186,8,13.516302729003655,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-high-4,,high,,,agent,gpt-5.4-nano-2026-03-17,run2,True,1119,1085,34,1,7.552985902999353,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-high-5,,high,,,workflow,gpt-5.4-nano-2026-03-17,run2,False,7258,7008,250,10,21.965093680999416,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
A,clean,a-high-5,,high,,,agent,gpt-5.4-nano-2026-03-17,run2,True,3325,3263,62,2,2.853716514997359,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/a_validation_20260707_092924.json
B,clean,b-low-1,,low,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,1997,1876,121,0,3.925543897996249,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-low-1,,low,,,agent,gpt-5.4-nano-2026-03-17,run2,True,4270,4206,64,2,5.967593344998022,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-low-2,,low,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,1943,1863,80,0,2.4364347489972715,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-low-2,,low,,,agent,gpt-5.4-nano-2026-03-17,run2,True,2727,2686,41,1,2.669386519002728,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-low-3,,low,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,1941,1864,77,0,2.6442086159950122,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-low-3,,low,,,agent,gpt-5.4-nano-2026-03-17,run2,True,2727,2686,41,1,2.5027541700037546,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-low-4,,low,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,1987,1880,107,0,3.0455583770017256,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-low-4,,low,,,agent,gpt-5.4-nano-2026-03-17,run2,True,4368,4288,80,2,4.705351518998214,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-low-5,,low,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,1980,1876,104,0,3.3798475440053153,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-low-5,,low,,,agent,gpt-5.4-nano-2026-03-17,run2,True,10043,9947,96,3,5.737284759998147,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-med-1,,med,,,workflow,gpt-5.4-nano-2026-03-17,run2,False,2146,1884,262,3,5.275734578004631,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-med-1,,med,,,agent,gpt-5.4-nano-2026-03-17,run2,True,14874,14643,231,7,12.323523531005776,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-med-2,,med,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,2024,1890,134,5,4.723800282001321,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-med-2,,med,,,agent,gpt-5.4-nano-2026-03-17,run2,True,4299,4231,68,2,3.8894900279992726,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-med-3,,med,,,workflow,gpt-5.4-nano-2026-03-17,run2,False,2243,1920,323,1,5.223725651994755,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-med-3,,med,,,agent,gpt-5.4-nano-2026-03-17,run2,True,8179,8048,131,4,7.678262607005308,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-med-4,,med,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,2284,1912,372,2,6.453409516005195,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-med-4,,med,,,agent,gpt-5.4-nano-2026-03-17,run2,True,9889,9760,129,4,5.62809899700369,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-med-5,,med,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,2019,1886,133,1,3.5977847629983444,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-med-5,,med,,,agent,gpt-5.4-nano-2026-03-17,run2,False,96658,96364,294,10,14.325701437999669,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-high-1,,high,,,workflow,gpt-5.4-nano-2026-03-17,run2,False,2313,1958,355,3,307.9069764199958,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-high-1,,high,,,agent,gpt-5.4-nano-2026-03-17,run2,False,8516,8253,263,6,8.516427157999715,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-high-2,,high,,,workflow,gpt-5.4-nano-2026-03-17,run2,False,2227,1937,290,2,128.40466348799964,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-high-2,,high,,,agent,gpt-5.4-nano-2026-03-17,run2,True,11202,10880,322,7,10.433834028997808,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-high-3,,high,,,workflow,gpt-5.4-nano-2026-03-17,run2,False,2227,1937,290,2,6.152555253000173,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-high-3,,high,,,agent,gpt-5.4-nano-2026-03-17,run2,True,69231,68580,651,17,24.98345354099729,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-high-4,,high,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,2237,1918,319,2,6.7367248730006395,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-high-4,,high,,,agent,gpt-5.4-nano-2026-03-17,run2,True,15736,15521,215,7,76.93431645199598,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-high-5,,high,,,workflow,gpt-5.4-nano-2026-03-17,run2,False,2034,1888,146,2,4.089310249000846,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
B,clean,b-high-5,,high,,,agent,gpt-5.4-nano-2026-03-17,run2,False,72491,72332,159,5,7.893484970001737,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/b_validation_20260706_180750.json
C,clean,c-low-1,,low,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,1037,930,107,0,3.263538131999667,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-low-1,,low,,,agent,gpt-5.4-nano-2026-03-17,run2,True,1117,1091,26,0,1.1243355049955426,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-low-2,,low,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,1044,920,124,0,2.020864123995125,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-low-2,,low,,,agent,gpt-5.4-nano-2026-03-17,run2,True,1107,1081,26,0,2.6600958179988083,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-low-3,,low,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,1040,930,110,0,1.638029401001404,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-low-3,,low,,,agent,gpt-5.4-nano-2026-03-17,run2,True,1117,1091,26,0,1.0941348989945254,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-low-4,,low,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,1049,920,129,0,1.761716819004505,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-low-4,,low,,,agent,gpt-5.4-nano-2026-03-17,run2,True,1107,1081,26,0,0.9311955910015968,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-low-5,,low,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,1038,930,108,0,1.9506287589974818,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-low-5,,low,,,agent,gpt-5.4-nano-2026-03-17,run2,True,1117,1091,26,0,1.6895465389970923,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-med-1,,med,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,1343,1135,208,0,2.561498479000875,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-med-1,,med,,,agent,gpt-5.4-nano-2026-03-17,run2,True,1338,1296,42,0,1.2744631280002068,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-med-2,,med,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,1357,1161,196,0,2.5611707160060178,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-med-2,,med,,,agent,gpt-5.4-nano-2026-03-17,run2,True,1364,1322,42,0,1.2276150340039749,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-med-3,,med,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,1348,1155,193,0,2.663532632999704,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-med-3,,med,,,agent,gpt-5.4-nano-2026-03-17,run2,True,1358,1316,42,0,1.424240487998759,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-med-4,,med,,,workflow,gpt-5.4-nano-2026-03-17,run2,False,1322,1140,182,0,2.364587162002863,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-med-4,,med,,,agent,gpt-5.4-nano-2026-03-17,run2,True,1343,1301,42,0,1.930666887004918,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-med-5,,med,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,1366,1173,193,0,2.4849855939974077,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-med-5,,med,,,agent,gpt-5.4-nano-2026-03-17,run2,True,1376,1334,42,0,1.317826819999027,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-high-1,,high,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,2629,2305,324,0,4.0957857920002425,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-high-1,,high,,,agent,gpt-5.4-nano-2026-03-17,run2,True,1776,1710,66,0,21.666321887998492,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-high-2,,high,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,2637,2321,316,0,4.098654361994704,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-high-2,,high,,,agent,gpt-5.4-nano-2026-03-17,run2,True,1792,1726,66,0,1.5056699339984334,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-high-3,,high,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,2583,2272,311,0,5.395596365000529,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-high-3,,high,,,agent,gpt-5.4-nano-2026-03-17,run2,True,1743,1677,66,0,63.69038415200339,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-high-4,,high,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,2613,2312,301,0,4.157170667996979,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-high-4,,high,,,agent,gpt-5.4-nano-2026-03-17,run2,True,1783,1717,66,0,1.476183578997734,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-high-5,,high,,,workflow,gpt-5.4-nano-2026-03-17,run2,True,2634,2309,325,0,4.4029391769945505,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
C,clean,c-high-5,,high,,,agent,gpt-5.4-nano-2026-03-17,run2,True,1780,1714,66,0,1.4347214349982096,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/c_validation_20260706_181024.json
D,clean,d-low-1,,low,no_action_gate_G1,,workflow,gpt-5.4-nano-2026-03-17,run2,True,906,835,71,9,5.3286437880015,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/d_validation_20260706_182121.json
D,clean,d-low-1,,low,no_action_gate_G1,,agent,gpt-5.4-nano-2026-03-17,run2,True,5564,5425,139,7,4.586907201999566,,,data/results/final/gpt-5.4-nano-2026-03-17/run2/d_validation_20260706_182121.json
